End Date,USD/INR,USD/PKR,USD/CNY,USD/KWD,USD/AED,USD/LKR,USD/CHF,USD/EUR,USD/ALL,USD/DZD,USD/AOA,USD/XCD,USD/ARS,USD/AMD,USD/AWG,USD/SHP,USD/AUD,USD/AZN,USD/BSD,USD/BHD,USD/BDT,USD/BBD,USD/BYN,USD/BZD,USD/XOF,USD/BMD,USD/BTN,USD/BOB,USD/BAM,USD/BWP,USD/BRL,USD/BND,USD/BGN,USD/BIF,USD/CVE
26-03-2001,46.65,60.65,8.27752,0.308072,3.67296,85.6,1.7141,1.11613,146.55,75.8099,5.97035,2.67014,0.999725,439.5,1.77,1.42757,1.99621,0.91416,1,0.376989,54.1,2,1.9334,1.9701,731.94,0.99005,46.6624,6.49,1.62295,5.49112,2.13416,1.7881,2.1801,750.038,122.453
27-03-2001,46.61,60.55,8.27772,0.30785,3.67299,85.9,1.7175,1.11938,146.35,75.2922,5.97035,2.67014,0.9997,439.5,1.77,1.42757,2.0038,0.91416,1,0.376986,54.1,2,1.9322,1.9701,734.041,0.99005,46.6624,6.49,1.63539,5.51169,2.12239,1.7927,2.19524,761.487,122.453
28-03-2001,46.6,60.65,8.27811,0.30804,3.67299,86.15,1.72666,1.12821,146.85,75.6012,5.97035,2.67014,0.999775,439.5,1.77,1.42757,2.02508,0.91416,1,0.376995,54.1,2,1.9322,1.9701,739.189,0.99005,46.6624,6.49,1.63626,5.51232,2.12479,1.7935,2.20645,760.038,122.453
29-03-2001,46.615,60.75,8.27831,0.30825,3.673,86.35,1.72789,1.13282,146.75,77.43,5.97035,2.67014,0.99955,439.5,1.77,1.42757,2.02918,0.91416,1,0.377025,54.1,2,1.9322,1.9701,743.27,0.99005,46.6624,6.49,1.63294,5.49484,2.15325,1.7995,2.2132,778.847,122.453
30-03-2001,46.615,60.675,8.27811,0.308275,3.67293,86.35,1.74355,1.13773,146.9,77.4749,5.97035,2.67014,0.99849,439.5,1.77,1.42757,2.05997,0.91416,1,0.376995,54.1,2,1.9336,1.9701,748.35,0.99005,46.6624,6.49,1.62911,5.51159,2.15256,1.803,2.2132,760.038,122.453
31-03-2001,46.615,60.9,8.27811,0.308275,3.673,86.35,1.74355,1.14358,146.9,76.12,5.97035,2.67014,0.99849,439.5,1.77,1.42757,2.05234,0.91416,1,0.376995,54.25,2,1.9281,1.9701,748.35,0.99005,46.6624,6.49,1.63644,5.51159,2.153,1.8055,2.2132,760.038,122.453
01-04-2001,46.65,60.9,8.27811,0.30842,3.673,86.35,1.74355,1.14358,146.9,76.12,5.97035,2.67014,0.9985,439.5,1.77,1.42757,2.03149,0.91416,1,0.376995,54.25,2,1.933,2.0001,748.5,0.99005,46.6624,6.49,1.63681,5.51159,2.153,1.8055,2.21445,760.038,122.453
02-04-2001,46.61,61.25,8.27801,0.308363,3.67291,86.35,1.7353,1.13678,147,76.9998,5.97035,2.67014,0.9985,439.5,1.77,1.42757,2.09332,0.91416,1,0.376985,54.1,2,1.9264,1.9701,744.82,0.99005,46.6624,6.49,1.63538,5.57315,2.16621,1.817,2.181,760.038,122.453
03-04-2001,46.62,61.575,8.27762,0.30831,3.67291,87.2,1.7043,1.11557,146,76.7835,5.97035,2.67014,0.999645,439.5,1.77,1.42757,2.05305,0.91416,1,0.376994,54.1,2,1.9268,1.9701,731.39,0.99005,46.6624,6.5,1.62399,5.58873,2.17592,1.8149,2.15985,759.038,122.453
04-04-2001,46.595,61.4,8.27752,0.3073,3.67295,87.85,1.6953,1.10928,145,75.7848,5.97035,2.67014,0.999525,439.5,1.77,1.42757,2.04555,0.91416,1,0.37699,54.1,2,1.9268,1.9701,727.122,0.99005,46.6624,6.5,1.61898,5.5484,2.17342,1.8158,2.17,759.138,122.453
05-04-2001,46.595,61.5,8.27721,0.30745,3.67299,87.6,1.70665,1.1184,144.7,75.468,5.97035,2.67014,0.999815,439.5,1.77,1.42757,2.03875,0.91385,1,0.376986,54.1,2,1.9268,1.9701,732.591,0.99005,46.6624,6.5,1.61206,5.40484,2.1525,1.8085,2.1585,759.138,122.453
06-04-2001,46.565,61.5,8.27712,0.307175,3.673,87.65,1.69155,1.10686,144.8,77.3045,5.97035,2.67014,0.99945,439.5,1.77,1.42987,2.00622,0.91385,1,0.377025,54.1,2,1.9159,1.9701,725.587,0.99005,46.5624,6.5,1.6143,5.42067,2.165,1.8137,2.1585,759.288,122.453
07-04-2001,46.59,61.63,8.27712,0.307175,3.673,87.75,1.69155,1.10742,144.8,77.3045,5.97035,2.67014,0.99945,439.5,1.77,1.42987,2.00622,0.91385,1,0.377025,54.1,2,1.9178,1.9701,730,0.99005,46.5624,6.5,1.61966,5.42067,2.165,1.813,2.1585,759.288,122.453
08-04-2001,46.59,61.63,8.27712,0.3071,3.673,87.75,1.69155,1.10742,144.8,77.3045,5.97035,2.67014,0.99945,439.5,1.77,1.42987,2.02409,0.91385,1,0.377025,54.1,2,1.9176,1.9701,730,0.99005,46.5624,6.5,1.6203,5.42067,2.165,1.813,2.17025,759.288,122.453
09-04-2001,46.54,61.475,8.27741,0.307068,3.673,87.725,1.7051,1.11514,144.885,75.4447,5.97035,2.67014,0.99981,439.5,1.77,1.42987,2.02573,0.91385,1,0.376994,54.1,2,1.9156,1.9701,730.899,0.99005,46.5624,6.5025,1.62651,5.40298,2.157,1.815,2.19034,761.038,122.453
10-04-2001,46.555,60.05,8.27731,0.307361,3.673,87.55,1.71905,1.1263,145,75.5,5.97035,2.67014,0.99981,439.5,1.77,1.42987,2.01369,0.91385,1,0.377025,54.1,2,1.9149,1.9701,738.343,0.99005,46.5624,6.5025,1.62987,5.39264,2.13722,1.8158,2.19155,780.039,122.453
11-04-2001,46.685,60,8.27731,0.307585,3.67292,87.675,1.71121,1.12706,146.3,76.4567,5.97035,2.67014,0.999025,439.5,1.77,1.42987,1.98713,0.91385,1,0.376993,54.1,2,1.9149,1.9701,738.724,0.99005,46.5624,6.5125,1.62468,5.38682,2.15358,1.8051,2.1826,788.039,122.453
12-04-2001,46.845,60,8.27762,0.307515,3.67293,87.5,1.70705,1.12111,145,76.2369,5.97035,2.67014,0.999025,439.5,1.77,1.42987,1.96701,0.91385,1,0.376985,54.1,2,1.9149,1.9701,737,0.99005,46.5624,6.5125,1.62132,5.62589,2.1545,1.8012,2.1826,805.338,122.453
13-04-2001,46.84,60.18,8.27731,0.307385,3.67298,87.5,1.7135,1.12568,145.25,77.4781,5.97035,2.67014,0.999025,439.5,1.77,1.42987,1.96444,0.91385,1,0.376985,54.1,2,1.9137,1.9701,736.99,0.99005,46.5624,6.5125,1.62132,5.62589,2.1545,1.8065,2.1826,805.338,122.453
14-04-2001,46.84,60.375,8.27731,0.307385,3.67298,87.5,1.7135,1.12568,145.25,77.4781,5.97035,2.67014,0.999025,439.5,1.77,1.42987,1.96483,0.91385,1,0.376985,54.1,2,1.913,1.9701,736.99,0.99005,46.5624,6.5125,1.62132,5.62589,2.1545,1.806,2.1826,805.338,122.453
15-04-2001,46.84,60.375,8.27731,0.30742,3.67298,87.55,1.7135,1.12568,145.25,77.4781,5.97035,2.67014,0.999025,439.5,1.77,1.42987,1.96483,0.91385,1,0.376987,54.1,2,1.9189,1.9701,736.99,0.99005,46.5624,6.5125,1.62132,5.62589,2.1545,1.8092,2.19805,805.338,122.453
16-04-2001,47.025,61.03,8.27731,0.30754,3.67299,87.15,1.71801,1.12747,145.25,75.81,5.97035,2.67014,0.999645,439.5,1.77,1.42987,1.95751,0.91385,1,0.376985,54.1,2,1.9305,1.9701,736.99,0.99005,46.5624,6.5125,1.65677,5.62589,2.186,1.8077,2.20275,805.338,122.453
17-04-2001,46.85,61,8.27792,0.30764,3.67294,87.25,1.73097,1.1335,145.5,76.3977,5.97035,2.67014,0.99975,439.5,1.77,1.42987,1.9875,0.91385,1,0.376995,54.1,2,1.9251,1.9701,743.85,0.99005,46.5624,6.5125,1.66441,5.63492,2.19652,1.8082,2.2022,787.789,122.453
18-04-2001,46.865,61.25,8.27792,0.30765,3.67294,87.45,1.72845,1.1295,146.5,76.8623,5.97035,2.67014,0.999835,439.5,1.77,1.42987,1.98564,0.91385,1,0.376995,54.1,2,1.9251,1.9701,740.065,0.99005,46.5624,6.518,1.66351,5.56522,2.18069,1.8065,2.16815,806.019,122.453
19-04-2001,46.84,61.35,8.27772,0.30675,3.67295,87.65,1.7057,1.11539,146.2,76.3333,5.97035,2.67014,0.999785,439.5,1.77,1.42987,1.93752,0.91385,1,0.376985,54.1,2,1.9251,1.9701,732.125,0.99005,46.5624,6.518,1.66473,5.4592,2.18589,1.801,2.157,787.74,122.453
20-04-2001,46.82,61.25,8.27792,0.30685,3.67293,87.95,1.6951,1.10733,144.75,76.1718,5.97035,2.67014,0.9993,439.5,1.77,1.44557,1.94193,0.91385,1,0.376985,54.1,2,1.9248,1.9701,725.92,0.99005,46.8173,6.518,1.67125,5.43509,2.2705,1.812,2.157,787.789,122.453
21-04-2001,46.82,61.13,8.27792,0.30685,3.67291,87.95,1.6951,1.10914,144.75,75.5839,5.97035,2.67014,0.9993,439.5,1.77,1.44557,1.94193,0.91385,1,0.376995,54.1,2,1.9185,1.9701,725.92,0.99005,46.8173,6.518,1.66938,5.43509,2.2705,1.814,2.157,787.789,122.453
22-04-2001,46.82,61.13,8.27792,0.30685,3.67275,87.95,1.6951,1.10914,144.75,75.01,5.97035,2.67014,0.9993,439.5,1.77,1.44557,1.94193,0.91385,1,0.37701,54.1,2,1.9113,1.9701,725.92,0.99005,46.8173,6.518,1.66795,5.43509,2.2705,1.814,2.17115,787.789,122.453
23-04-2001,46.82,61.25,8.27741,0.30676,3.67297,88.15,1.70334,1.11338,144.5,76.2203,5.97035,2.67014,0.9997,439.5,1.77,1.44557,1.97922,0.91385,1,0.376995,54.1,2,1.9064,1.9701,730.29,0.99005,46.8173,6.518,1.66887,5.39051,2.25943,1.8135,2.1767,787.84,122.453
24-04-2001,46.81,61.25,8.27731,0.306775,3.673,88.65,1.7141,1.11855,144.8,76.0748,5.97035,2.67014,0.999785,439.5,1.77,1.44557,1.97452,0.91385,1,0.376993,54.1,2,1.9048,1.9701,732.667,0.99005,46.8173,6.528,1.67301,5.40564,2.26505,1.81,2.1767,787.939,122.453
25-04-2001,46.825,61.35,8.27712,0.30695,3.673,88.65,1.7087,1.11586,144.95,76.1921,5.97035,2.67014,0.999725,439.5,1.77,1.44557,1.97513,0.91385,1,0.376989,54.1,2,1.9048,1.9701,731.105,0.99005,46.8173,6.515,1.67271,5.5309,2.28892,1.817,2.16155,788.039,122.453
26-04-2001,46.84,61.35,8.27731,0.30695,3.673,89.15,1.70311,1.1065,145.3,75.3235,5.97035,2.67014,0.99971,439.5,1.79,1.44557,1.96379,0.91385,1,0.376989,54.1,2,1.9048,1.9701,725.6,0.99005,46.8173,6.515,1.67128,5.61022,2.24338,1.8162,2.18675,788.539,122.453
27-04-2001,46.835,61.25,8.27772,0.30745,3.673,89.75,1.72754,1.12271,145,76.1229,5.97035,2.67014,0.999325,439.5,1.79,1.44557,1.96522,0.91385,1,0.376989,54.1,2,1.9023,1.9701,734.875,0.99005,46.8173,6.518,1.66845,5.59137,2.20116,1.8175,2.18675,788.639,122.453
28-04-2001,46.855,61.21,8.27821,0.30745,3.67265,89.75,1.7268,1.12385,145,75.8003,5.97035,2.67014,0.999325,439.5,1.79,1.44557,1.96522,0.91385,1,0.376984,54.1,2,1.9004,1.9701,734.875,0.99005,46.8173,6.518,1.66106,5.59137,2.2015,1.819,2.18675,788.639,122.453
29-04-2001,46.855,61.21,8.27821,0.30745,3.67265,89.75,1.7268,1.12385,145,75.8003,5.97035,2.67014,0.999325,439.5,1.79,1.44557,1.96522,0.91385,1,0.376984,54.1,2,1.9017,1.9701,734.875,0.99005,46.8173,6.518,1.66133,5.59137,2.2015,1.819,2.1959,788.639,122.453
30-04-2001,46.84,61.25,8.27782,0.3073,3.673,90.45,1.73506,1.12704,144.7,75.63,5.97035,2.67014,0.999625,439.5,1.79,1.44557,1.95137,0.91385,1,0.377025,54.1,2,1.9101,1.9701,738.275,0.99005,46.8173,6.518,1.66081,5.60233,2.20064,1.8183,2.18285,788.789,122.453
01-05-2001,46.845,61.25,8.27782,0.307125,3.673,90.35,1.72873,1.12053,144.7,76.981,5.97035,2.67014,0.999625,439.5,1.79,1.44557,1.9301,0.91385,1,0.376995,54.1,2,1.9065,1.9701,734.92,0.99005,46.8173,6.518,1.6669,5.60233,2.2015,1.819,2.18285,788.789,122.453
02-05-2001,46.82,61.25,8.27782,0.3068,3.673,92.5,1.7279,1.11953,145.465,75.9477,5.97035,2.67014,0.99971,439.5,1.79,1.44557,1.9247,0.91385,1,0.376991,54.1,2,1.9065,1.9701,733.765,0.99005,46.8173,6.522,1.65674,5.60857,2.23625,1.8178,2.1887,789.039,122.453
03-05-2001,46.775,61.45,8.27782,0.307147,3.673,92.4,1.73267,1.12336,145.4,75.8186,5.97035,2.67014,0.999675,439.5,1.79,1.44557,1.92565,0.91385,1,0.376985,54.1,2,1.9065,1.9701,737.07,0.99005,46.8173,6.522,1.65826,5.61176,2.214,1.8198,2.18229,824.041,122.453
04-05-2001,46.77,61.45,8.27782,0.30695,3.673,90.425,1.7289,1.11879,145,77.068,5.97035,2.67014,0.999125,439.5,1.79,1.44557,1.92528,0.91385,1,0.376978,54.1,2,1.9054,1.9701,732.865,0.99005,46.8173,6.522,1.66522,5.60547,2.2125,1.82,2.18229,808.1,122.453
05-05-2001,46.8185,61.3,8.27782,0.30695,3.673,90.425,1.7289,1.12013,145,77.14,5.97035,2.67014,0.999125,439.5,1.79,1.44557,1.92216,0.91385,1,0.376985,54.1,2,1.904,1.9701,732.865,0.99005,46.8173,6.522,1.66888,5.60547,2.2095,1.823,2.18229,808.1,122.453
06-05-2001,46.8185,61.3,8.27782,0.30715,3.673,90.425,1.7289,1.11876,145,77.14,5.97035,2.67014,0.999125,439.5,1.79,1.44557,1.92594,0.91385,1,0.376985,54.1,2,1.9042,1.9701,732.865,0.99005,46.8173,6.522,1.66985,5.60547,2.2095,1.821,2.1875,808.1,122.453
07-05-2001,46.805,61.45,8.27782,0.307105,3.673,90.275,1.73262,1.12366,145.05,77.0465,5.97035,2.67014,0.99975,439.5,1.79,1.44557,1.92978,0.91385,1,0.377025,54.1,2,1.9039,1.9701,736.155,0.99005,46.8173,6.522,1.66399,5.60705,2.21487,1.825,2.2054,824.041,122.453
08-05-2001,46.775,61.45,8.27891,0.3071,3.673,90.275,1.7435,1.13149,145.2,76.7078,5.97035,2.67014,0.999735,439.5,1.79,1.44557,1.93853,0.91385,1,0.37698,54.1,2,1.9052,1.9701,742.12,0.99005,46.8173,6.53,1.65755,5.61176,2.24417,1.8245,2.2011,818.041,122.453
09-05-2001,46.775,61.35,8.27792,0.30755,3.673,89.825,1.742,1.12995,146,76.8426,5.97035,2.67014,0.999735,439.5,1.79,1.44557,1.90589,0.91385,1,0.376995,54.1,2,1.9052,1.9701,740.82,0.99005,46.8173,6.53,1.65975,5.57578,2.262,1.822,2.20885,818.641,122.453
10-05-2001,46.825,61.35,8.27752,0.30755,3.673,89.775,1.7425,1.13453,145.5,77.0698,5.97035,2.67014,0.999725,439.5,1.79,1.44557,1.90822,0.91385,1,0.376976,54.1,2,1.9052,1.9701,743.89,0.99005,46.8173,6.53,1.66466,5.57428,2.25793,1.8197,2.22315,818.791,122.453
11-05-2001,46.86,61.35,8.27752,0.30775,3.673,89.775,1.7513,1.14038,146.2,77.85,5.97035,2.67014,0.99905,439.5,1.79,1.41457,1.91663,0.91385,1,0.376995,54.1,2,1.9062,1.9701,748.095,0.99005,46.8773,6.53,1.67026,5.59293,2.285,1.8135,2.22315,834.076,122.453
12-05-2001,46.895,61.375,8.27752,0.30775,3.673,89.775,1.7513,1.14253,146.2,77.85,5.97035,2.67014,0.99905,439.5,1.79,1.41457,1.91663,0.91385,1,0.376995,54.1,2,1.9083,1.9701,752,0.99005,46.8773,6.53,1.67026,5.59293,2.2825,1.813,2.22315,834.076,122.453
13-05-2001,46.895,61.375,8.27752,0.30775,3.673,89.775,1.7513,1.14116,146.2,77.85,5.97035,2.67014,0.99905,439.5,1.79,1.41457,1.91663,0.91385,1,0.37698,54.1,2,1.9109,1.9701,752,0.99005,46.8773,6.53,1.67026,5.59293,2.2825,1.813,2.22745,834.076,122.453
14-05-2001,46.95,61.45,8.27752,0.30769,3.673,89.875,1.7511,1.14344,146,78.17,5.97035,2.67014,0.999625,439.5,1.79,1.41457,1.92437,0.91385,1,0.377025,54.1,2,1.9433,1.9701,749.725,0.99005,46.8773,6.53,1.67026,5.60705,2.3139,1.81475,2.2165,818.541,122.453
15-05-2001,47,61.6,8.27731,0.30797,3.673,90.275,1.74485,1.13858,146.75,78.2247,5.97035,2.67014,0.999735,439.5,1.79,1.41457,1.91729,0.91385,1,0.376977,54.1,2,1.9433,1.9701,746.22,0.99005,46.8773,6.5325,1.65979,5.60874,2.33908,1.8187,2.20335,818.291,122.453
16-05-2001,46.92,61.5,8.27731,0.3076,3.673,90.275,1.73494,1.13242,146.15,77.8832,5.97035,2.67014,0.999735,439.5,1.79,1.41457,1.91055,0.91385,1,0.376977,54.1,2,1.9433,1.9701,741.45,0.99005,46.8773,6.54,1.66709,5.59293,2.317,1.8133,2.2051,833.442,122.453
17-05-2001,46.94,61.65,8.27712,0.30784,3.673,90.425,1.73886,1.13279,146.15,77.9816,5.97035,2.67014,0.999805,439.5,1.79,1.41457,1.89052,0.91385,1,0.376995,54.1,2,1.9586,1.9701,742.71,0.99005,46.8773,6.54,1.65972,5.59767,2.305,1.80985,2.2134,833.442,122.453
18-05-2001,46.93,61.665,8.27721,0.3075,3.673,90.475,1.74383,1.13637,146.45,77.7461,5.97035,2.67014,0.999515,439.5,1.79,1.42727,1.88762,0.91385,1,0.376985,54.1,2,1.9581,1.9701,744.78,0.99005,46.9393,6.54,1.65659,5.57738,2.3085,1.8087,2.2134,834.237,122.453
19-05-2001,46.93,61.725,8.27721,0.3075,3.67285,90.475,1.7425,1.1345,146.45,77.7461,5.97035,2.67014,0.999515,439.5,1.79,1.42727,1.88911,0.91385,1,0.376985,54.1,2,1.9498,1.9701,744.78,0.99005,46.9393,6.54,1.65497,5.57738,2.3075,1.812,2.2134,834.237,122.453
20-05-2001,46.93,61.725,8.27721,0.307675,3.67285,90.475,1.7425,1.1345,146.45,77.7461,5.97035,2.67014,0.999515,439.5,1.79,1.42727,1.89628,0.91385,1,0.376995,54.1,2,1.9564,1.9701,744.78,0.99005,46.9393,6.54,1.65526,5.57738,2.3075,1.812,2.2134,834.237,122.453
21-05-2001,46.96,61.85,8.27821,0.30768,3.673,90.475,1.7471,1.13975,146.945,77.8271,5.97035,2.67014,0.999895,439.5,1.79,1.42727,1.89392,0.91385,1,0.376995,54.1,2,1.9572,1.9701,747.16,0.99005,46.9393,6.54,1.64189,5.55255,2.3191,1.8123,2.25225,834.287,122.453
22-05-2001,47.01,62.1225,8.27782,0.30777,3.673,90.475,1.76774,1.15587,147.1,78.319,5.97035,2.67014,0.99988,439.5,1.79,1.42727,1.91077,0.91385,1,0.37698,54.1,2,1.9572,1.9701,757.745,0.99005,46.9393,6.5535,1.63845,5.57111,2.32266,1.8104,2.2708,819.041,122.453
23-05-2001,46.97,62.35,8.27752,0.307895,3.673,90.475,1.77935,1.16734,148.25,78.863,5.97035,2.67014,0.99988,439.5,1.79,1.42727,1.9333,0.91385,1,0.376995,54.1,2,1.9572,1.9701,765.045,0.99005,46.9393,6.5535,1.62743,5.58044,2.34518,1.8045,2.2656,819.141,122.453
24-05-2001,46.97,62.35,8.27741,0.307965,3.673,90.675,1.77771,1.16649,148.2,78.8456,5.97035,2.67014,0.999425,439.5,1.79,1.42727,1.92754,0.91385,1,0.376983,54.1,2,1.9461,1.9701,764.91,0.99005,46.9393,6.5535,1.63163,5.59622,2.34557,1.8032,2.2639,819.141,122.453
25-05-2001,46.97,62.45,8.27752,0.30804,3.673,90.775,1.7741,1.16219,149,79.0887,5.97035,2.70014,0.999425,439.5,1.79,1.41427,1.92253,0.91385,1,0.376979,54.1,2,1.9447,1.9701,762.995,0.99005,46.9519,6.5535,1.6306,5.57578,2.344,1.8057,2.2639,819.141,122.453
26-05-2001,46.97,62.45,8.27752,0.30785,3.673,90.775,1.7741,1.16313,149,79.0887,5.97035,2.70014,0.999425,439.5,1.79,1.41427,1.92883,0.91385,1,0.376992,54.1,2,1.9514,1.9701,762.995,0.99005,46.9519,6.5535,1.62817,5.57578,2.344,1.80915,2.2639,819.141,122.453
27-05-2001,46.97,62.45,8.27752,0.30785,3.67281,90.775,1.7741,1.16313,149,79.0887,5.97035,2.70014,0.999425,439.5,1.79,1.41427,1.92883,0.91385,1,0.376984,54.1,2,1.9647,1.9701,762.995,0.99005,46.9519,6.5535,1.62778,5.57578,2.344,1.80915,2.26415,819.141,122.453
28-05-2001,46.975,62.755,8.27721,0.308007,3.67285,90.83,1.77675,1.16296,148.42,78.8109,5.97035,2.70014,0.999865,439.5,1.79,1.41427,1.92178,0.91385,1,0.376979,54.1,2,1.9636,1.9701,763.94,0.99005,46.9519,6.5535,1.62927,5.58504,2.33314,1.812,2.2721,819.291,122.453
29-05-2001,46.97,63.25,8.27721,0.307795,3.6728,91.175,1.7843,1.17091,148.7,79.2194,5.97035,2.67014,0.999875,439.5,1.79,1.41427,1.93639,0.91385,1,0.37698,57.65,2,1.9636,1.9701,765.315,0.99005,46.9519,6.56,1.63969,5.57578,2.34793,1.8092,2.27005,900,122.453
30-05-2001,46.95,63.2175,8.27811,0.307885,3.673,91.175,1.77738,1.1665,148.9,79.1037,5.97035,2.67014,0.99995,439.5,1.79,1.41427,1.94966,0.91385,1,0.376978,57.65,2,1.9636,1.9701,764.91,0.99005,46.9519,6.56,1.65003,5.59767,2.34143,1.8065,2.3,900,122.453
31-05-2001,47,63.395,8.27741,0.308103,3.673,91.825,1.79639,1.18216,150.25,79.584,5.97035,2.67014,0.999925,439.5,1.79,1.41427,1.97378,0.91385,1,0.37698,57.65,2,1.9665,1.9701,774.54,0.99005,46.9519,6.56,1.65003,5.6165,2.37357,1.8075,2.301,875.144,122.453
01-06-2001,46.975,63.75,8.27811,0.30795,3.673,91.175,1.7951,1.17907,150.5,80.0996,5.97035,2.67014,0.999425,439.5,1.79,1.41427,1.96677,0.91385,1,0.376985,57.65,2,1.9719,1.9701,778.5,0.99005,46.9519,6.56,1.65003,5.61965,2.3775,1.809,2.301,875.344,122.453
02-06-2001,46.975,63.875,8.27811,0.30795,3.673,92,1.7951,1.17904,150.5,80.0996,5.97035,2.67014,0.999425,439.5,1.79,1.41427,1.96677,0.91385,1,0.376985,57.65,2,1.9795,1.9701,776,0.99005,46.9519,6.56,1.65003,5.61965,2.3775,1.81295,2.301,875.344,122.453
03-06-2001,46.975,63.875,8.27811,0.30804,3.67283,92,1.7956,1.17904,150.5,80.0996,5.97035,2.67014,0.999425,439.5,1.79,1.41427,1.97726,0.91385,1,0.376977,57.65,2,1.9627,1.9701,776,0.99005,46.9519,6.56,1.65003,5.61965,2.3775,1.81295,2.3038,875.344,122.453
04-06-2001,47.01,64.25,8.27741,0.30817,3.673,90.275,1.7935,1.182,150,79.2889,5.97035,2.67014,0.99978,439.5,1.79,1.41427,1.9694,0.91385,1,0.376995,57.65,2,1.9703,1.9701,775.045,0.99005,46.9519,6.565,1.65003,5.61176,2.3825,1.8132,2.28875,875.344,122.453
05-06-2001,47.01,64.1,8.27731,0.30828,3.673,90.175,1.7773,1.17079,149.8,80.1054,5.97035,2.67014,0.999835,439.5,1.79,1.41827,1.95904,0.91385,1,0.376995,57.65,2,1.9703,1.9701,768.86,0.99005,47.0393,6.565,1.65003,5.63866,2.38659,1.8101,2.2956,875.344,122.453
06-06-2001,46.98,62.25,8.27762,0.30825,3.673,89.775,1.78991,1.17789,148.5,79.764,5.97035,2.67014,0.999875,439.5,1.79,1.41827,1.93704,0.91385,1,0.376992,57.65,2,1.9703,1.9701,773.035,0.99005,47.0393,6.565,1.64587,5.64343,2.38839,1.812,2.29204,875.544,122.453
07-06-2001,46.97,62.25,8.27712,0.308252,3.673,89.75,1.7919,1.17626,149.25,79.6534,5.97035,2.67014,0.999885,439.5,1.79,1.41827,1.92616,0.91385,1,0.376994,57.65,2,1.9706,1.9701,770.535,0.99005,47.0393,6.565,1.65175,5.67065,2.36574,1.8105,2.2879,875.544,122.453
08-06-2001,46.95,62.45,8.27712,0.308315,3.673,89.725,1.7933,1.17579,150,79.5319,5.97035,2.67014,0.999625,439.5,1.79,1.41827,1.9024,0.91385,1,0.377025,57.65,2,1.9696,1.9701,770.08,0.99005,47.0393,6.567,1.65293,5.64981,2.359,1.8089,2.2879,902.145,122.453
09-06-2001,46.95,62.48,8.27712,0.308315,3.673,89.915,1.794,1.17592,150,79.5319,5.97035,2.67014,0.999625,439.5,1.79,1.41827,1.9024,0.91385,1,0.377025,57.65,2,1.9789,1.9701,770.08,0.99005,47.0393,6.567,1.64606,5.64981,2.359,1.809,2.2879,902.145,122.453
10-06-2001,46.95,62.48,8.27712,0.30839,3.673,89.915,1.7926,1.17647,150,79.5319,5.97035,2.67014,0.999625,439.5,1.79,1.41827,1.9024,0.91385,1,0.377025,57.65,2,1.9746,1.9701,770.08,0.99005,47.0393,6.567,1.69579,5.64981,2.359,1.809,2.30769,902.145,122.453
11-06-2001,46.98,63.15,8.27712,0.308547,3.67285,89.875,1.80324,1.18551,149.53,79.8907,5.97035,2.67014,0.9999,439.5,1.79,1.41827,1.91114,0.91385,1,0.376984,57.65,2,1.9739,1.9701,777.065,0.99005,47.0393,6.567,1.65241,5.66422,2.38042,1.8117,2.2956,895.697,122.453
12-06-2001,47.03,63.05,8.27752,0.308392,3.673,89.925,1.78984,1.17324,149.25,79.5956,5.97035,2.67014,0.999895,439.5,1.79,1.37977,1.90477,0.91385,1,0.377025,57.65,2,1.9739,1.9701,769.945,0.99005,46.9659,6.575,1.63963,5.66902,2.4035,1.8152,2.2824,905.257,122.453
13-06-2001,47.04,63.05,8.27831,0.30799,3.673,89.925,1.78855,1.17033,148.75,79.8045,5.97035,2.67014,0.99989,439.5,1.79,1.37977,1.88954,0.91385,1,0.376981,57.65,2,1.9739,1.9701,767.106,0.99005,46.7223,6.575,1.61828,5.66102,2.42344,1.8165,2.25924,932.844,121.856
14-06-2001,46.98,63.05,8.27772,0.307771,3.673,90.25,1.77346,1.16097,148.6,79.3409,5.97035,2.67014,0.99989,439.5,1.79,1.37977,1.9006,0.91385,1,0.376985,57.65,2,1.9547,1.9701,761.195,0.99005,46.7223,6.575,1.617,5.67877,2.4235,1.8164,2.2594,905.045,121.856
15-06-2001,47,63.05,8.27741,0.307475,3.673,89.925,1.77732,1.1603,148.6,78.444,5.97035,2.67014,0.999475,439.5,1.79,1.37977,1.90676,0.91385,1,0.376985,57.65,2,1.9526,1.9701,760.69,0.99005,46.7223,6.575,1.61347,5.66102,2.4135,1.81,2.2594,905.545,121.856
16-06-2001,47.005,63.275,8.27741,0.307465,3.673,89.925,1.7775,1.15827,148.6,78.444,5.97035,2.70014,0.999475,439.5,1.79,1.40977,1.90676,0.91385,1,0.376985,57.65,2,1.9548,2.0001,760.69,0.99005,47.0074,6.575,1.6101,5.66102,2.417,1.8175,2.2594,905.545,121.856
17-06-2001,47.005,63.275,8.27741,0.30773,3.673,89.925,1.7769,1.15827,148.6,78.444,5.97035,2.70014,0.999475,439.5,1.79,1.40977,1.9063,0.91385,1,0.376985,57.65,2,1.9749,2.0001,760.69,0.99005,47.0074,6.575,1.60973,5.66102,2.417,1.8175,2.26515,905.545,121.856
